player1,player2,strat_1,strat_2,balance_code,playerwin
ECDr,apropos0,GW,GW,1.2,ECDr
l17r,apropos0,AR,GR,1.2,apropos0
Beccccca,Deanerbeck,AW,RW,1.2,Beccccca
dalinar,apropos0,KR,GR,1.2,apropos0
l17r,Frp97,AR,BG,1.2,l17r
l17r,Frp97,AR,BG,1.2,Frp97
Luca1802,dalinar,BK,AR,1.2,dalinar
dalinar,DX13,KR,BG,1.2,dalinar
apropos0,DX13,GR,GW,1.2,DX13
elennon,DX13,MR,BK,1.2,DX13
DX13,elennon,GH,GM,1.2,elennon
apropos0,l17r,GR,AR,1.2,apropos0
Beccccca,Frp97,AW,BG,1.2,Frp97
l17r,Frp97,AR,BG,1.2,l17r
ECDr,Deanerbeck,GW,RW,1.2,ECDr
Luca1802,Nari,BK,GR,1.2,Nari
elennon,Deanerbeck,MR,RW,1.2,elennon
apropos0,Deanerbeck,GR,BR,1.2,apropos0
timri,Deanerbeck,BG,RW,1.2,Deanerbeck
Beccccca,apropos0,AW,GR,1.2,Beccccca
DX13,apropos0,HK,GR,1.2,apropos0
DX13,aaaa,BG,AM,1.2,aaaa
l17r,Frp97,AR,BG,1.2,l17r
l17r,Frp97,AR,BG,1.2,Frp97
l17r,Frp97,AR,BG,1.2,l17r
elennon,timri,GM,BG,1.2,timri
Nari,Luca1802,GR,BK,1.2,Nari
Luca1802,DX13,BK,AH,1.2,Luca1802
apropos0,DX13,GR,GM,1.2,DX13
DX13,apropos0,GK,GW,1.2,apropos0
apropos0,DX13,GR,GW,1.2,apropos0
apropos0,DX13,GR,BG,1.2,apropos0
Luca1802,DX13,BK,GM,1.2,DX13
apropos0,DX13,GW,AK,1.2,apropos0
apropos0,DX13,GR,KR,1.2,apropos0
ECDr,Deanerbeck,GW,RW,1.2,Deanerbeck
DX13,Beccccca,BM,AW,1.2,Beccccca
ECDr,Luca1802,GW,BK,1.2,ECDr
apropos0,DX13,GR,MR,1.2,apropos0
cptKav,elennon,BR,BR,1.2,cptKav
timri,dalinar,BG,AB,1.2,dalinar
elennon,DX13,GH,GM,1.2,elennon
DX13,apropos0,AH,GW,1.2,DX13
timri,l17r,BG,AR,1.2,timri
l17r,Frp97,AR,BG,1.2,Frp97
cptKav,Luca1802,AK,BK,1.2,Luca1802
Luca1802,elennon,BK,GH,1.2,elennon
DX13,Deanerbeck,AM,RW,1.2,DX13
Deanerbeck,apropos0,GW,GW,1.2,apropos0
Luca1802,DX13,BK,KR,1.2,Luca1802
DX13,apropos0,BR,GW,1.2,apropos0
cptKav,apropos0,AK,GR,1.2,apropos0
cptKav,timri,AB,BG,1.2,timri
Luca1802,cptKav,BK,HK,1.2,Luca1802
Luca1802,DX13,BK,KR,1.2,DX13
l17r,Frp97,AR,BG,1.2,Frp97
apropos0,Deanerbeck,GW,HR,1.2,Deanerbeck
Deanerbeck,dalinar,RW,BK,1.2,dalinar
apropos0,DX13,GW,AB,1.2,DX13
Luca1802,DX13,BK,HK,1.2,Luca1802
dalinar,l17r,AB,AR,1.2,l17r
Deanerbeck,Beccccca,RW,AW,1.2,Beccccca
DX13,Frp97,AK,BG,1.2,Frp97
l17r,Luca1802,AR,BK,1.2,l17r
DX13,apropos0,BK,GW,1.2,DX13
DX13,Luca1802,GW,BK,1.2,Luca1802
timri,Frp97,BG,BG,1.2,Frp97
timri,l17r,BG,AR,1.2,l17r
Beccccca,Frp97,AW,BG,1.2,Beccccca
apropos0,dalinar,GR,KR,1.2,apropos0
ECDr,dalinar,GW,KR,1.2,ECDr
Luca1802,apropos0,BK,GW,1.2,Luca1802
Deanerbeck,apropos0,GW,GW,1.2,apropos0
l17r,Frp97,AR,BG,1.2,l17r
Deanerbeck,DX13,GW,GR,1.2,DX13
ECDr,Beccccca,GW,AW,1.2,ECDr
timri,Luca1802,BG,BK,1.2,timri
DX13,alan,AK,GM,1.2,alan
Luca1802,Deanerbeck,BK,GW,1.2,Luca1802
apropos0,ECDr,GR,GW,1.2,apropos0
l17r,DX13,AR,AK,1.2,l17r
l17r,Frp97,AR,BG,1.2,l17r
apropos0,ECDr,GR,GW,1.2,apropos0
ECDr,dalinar,GW,KW,1.2,ECDr
DX13,Frp97,HM,BG,1.2,Frp97
ECDr,Beccccca,GW,AW,1.2,Beccccca
DavetheRave,l17r,MR,AR,1.2,DavetheRave
DavetheRave,Luca1802,BH,BK,1.2,DavetheRave
Deanerbeck,Luca1802,GW,BK,1.2,Luca1802
l17r,Luca1802,AR,BK,1.2,l17r
Luca1802,dalinar,BK,BK,1.2,dalinar
timri,l17r,BG,AR,1.2,l17r
DX13,Frp97,BG,BG,1.2,DX13
DX13,timri,BM,BG,1.2,timri
apropos0,Deanerbeck,GW,BW,1.2,apropos0
dalinar,apropos0,MR,GR,1.2,dalinar
DX13,Beccccca,KW,AW,1.2,Beccccca
DavetheRave,Frp97,AG,BG,1.2,DavetheRave
DX13,Luca1802,GR,BK,1.2,DX13
Deanerbeck,apropos0,GW,GR,1.2,apropos0
cptKav,DX13,AK,GR,1.2,cptKav
Luca1802,apropos0,BK,GR,1.2,apropos0
timri,Frp97,BG,BG,1.2,Frp97
Luca1802,l17r,BK,AR,1.2,l17r
ECDr,apropos0,GW,GR,1.2,ECDr
apropos0,Luca1802,GW,BK,1.2,Luca1802
timri,DavetheRave,BG,BR,1.2,timri
DX13,DavetheRave,AM,BH,1.2,DX13
Deanerbeck,Beccccca,GW,AW,1.2,Deanerbeck
ECDr,l17r,GW,AR,1.2,l17r
l17r,ECDr,AR,GW,1.2,l17r
l17r,timri,AR,BG,1.2,timri
timri,Frp97,BG,BG,1.2,timri
l17r,apropos0,AR,GR,1.2,apropos0
cptKav,Deanerbeck,GK,GW,1.2,cptKav
cptKav,Luca1802,AK,BK,1.2,cptKav
Deanerbeck,cptKav,GW,HW,1.2,Deanerbeck
l17r,timri,AR,BG,1.2,timri
DX13,Frp97,AK,BG,1.2,Frp97
DX13,Frp97,BG,BG,1.2,DX13
l17r,Frp97,AR,BG,1.2,Frp97
DX13,DavetheRave,MR,BM,1.2,DavetheRave
Beccccca,Frp97,AW,BG,1.2,Frp97
dalinar,Deanerbeck,AR,GH,1.2,Deanerbeck
dalinar,Deanerbeck,AB,GH,1.2,Deanerbeck
Luca1802,l17r,BK,AR,1.2,Luca1802
Beccccca,alan,AW,AG,1.2,alan
l17r,Frp97,AR,BG,1.2,Frp97
Deanerbeck,Luca1802,GW,BK,1.2,Luca1802
ECDr,l17r,GW,AR,1.2,l17r
Nari,l17r,GR,AR,1.2,l17r
cptKav,DX13,KR,BG,1.2,DX13
cptKav,Luca1802,MR,BK,1.2,Luca1802
timri,Beccccca,BG,AW,1.2,timri
Beccccca,elennon,AW,GH,1.2,elennon
l17r,apropos0,AR,GW,1.2,apropos0
DavetheRave,Deanerbeck,AG,GW,1.2,Deanerbeck
DavetheRave,DX13,GH,HM,1.2,DavetheRave
Luca1802,timri,BK,BG,1.2,Luca1802
timri,Frp97,BG,BG,1.2,Frp97
l17r,Frp97,AR,BG,1.2,Frp97
Luca1802,l17r,BK,AR,1.2,l17r
Luca1802,l17r,BK,AR,1.2,l17r
Beccccca,Deanerbeck,AW,GW,1.2,Beccccca
timri,DX13,BG,AH,1.2,DX13
cptKav,timri,GM,BG,1.2,cptKav
DavetheRave,DX13,BW,RW,1.2,DavetheRave
elennon,DX13,GH,BG,1.2,DX13
DavetheRave,Frp97,BR,BG,1.2,DavetheRave
DavetheRave,Frp97,KM,BG,1.2,DavetheRave
Deanerbeck,DavetheRave,RW,GW,1.2,Deanerbeck
elennon,apropos0,GH,GR,1.2,elennon
Luca1802,DX13,BK,AH,1.2,Luca1802
l17r,Frp97,AR,BG,1.2,Frp97
l17r,Frp97,AR,BG,1.2,Frp97
l17r,Luca1802,AR,BK,1.2,l17r
chins,Luca1802,AB,BK,1.2,chins
Luca1802,chins,BK,BW,1.2,Luca1802
apropos0,cptKav,GR,BH,1.2,cptKav
chins,DX13,AB,MW,1.2,chins
Nari,DX13,GR,HR,1.2,Nari
chins,Nari,AB,GR,1.2,chins
l17r,Frp97,AR,BG,1.2,Frp97
Luca1802,apropos0,BK,GR,1.2,apropos0
Nari,Beccccca,GR,AW,1.2,Beccccca
elennon,timri,BW,BG,1.2,timri
l17r,Frp97,AR,BG,1.2,Frp97
l17r,timri,AR,BG,1.2,l17r
DX13,timri,MR,BG,1.2,timri
Beccccca,Deanerbeck,AW,GW,1.2,Beccccca
chins,timri,AB,BG,1.2,chins
chins,Nari,AB,GR,1.2,Nari
Luca1802,Nari,BK,GR,1.2,Luca1802
ECDr,apropos0,GW,GR,1.2,apropos0
l17r,Frp97,AR,BG,1.2,Frp97
timri,DX13,BG,BH,1.2,DX13
ECDr,Nari,GW,GR,1.2,ECDr
Beccccca,DavetheRave,AW,AG,1.2,DavetheRave
dalinar,cptKav,GR,AR,1.2,dalinar
l17r,Frp97,AR,BG,1.2,Frp97
Luca1802,DX13,BK,RW,1.2,Luca1802
DavetheRave,DX13,BM,BW,1.2,DavetheRave
l17r,Frp97,AR,BG,1.2,l17r
DavetheRave,Frp97,GR,BG,1.2,Frp97
chins,Beccccca,AB,AW,1.2,chins
l17r,Frp97,AR,BG,1.2,l17r
Nari,Deanerbeck,GR,GW,1.2,Nari
l17r,Frp97,AR,BG,1.2,Frp97
l17r,Frp97,AR,BG,1.2,Frp97
Deanerbeck,ECDr,GW,GW,1.2,ECDr
Luca1802,DX13,BK,GR,1.2,Luca1802
Luca1802,cptKav,BK,AM,1.2,cptKav
l17r,timri,AR,BG,1.2,l17r
chins,DX13,AB,GH,1.2,chins
Nari,Luca1802,GR,BK,1.2,Nari
elennon,ECDr,RW,GW,1.2,elennon
DX13,Beccccca,BG,AH,1.2,DX13
l17r,Frp97,AR,BG,1.2,Frp97
chins,Nari,AB,GR,1.2,Nari
Luca1802,chins,BK,AB,1.2,Luca1802
Nari,ECDr,GR,GW,1.2,Nari
l17r,Nari,AR,GR,1.2,Nari
l17r,Frp97,AR,BG,1.2,Frp97
apropos0,l17r,GR,AR,1.2,apropos0
ECDr,Nari,GW,GR,1.2,Nari
apropos0,Nari,GR,GR,1.2,Nari
DavetheRave,Frp97,GM,BG,1.2,Frp97
Beccccca,Frp97,AH,BG,1.2,Beccccca
timri,DX13,BG,KM,1.2,timri
timri,Frp97,BG,BG,1.2,timri
timri,Deanerbeck,BG,GW,1.2,Deanerbeck
Luca1802,Beccccca,BK,AW,1.2,Beccccca
DX13,timri,BG,BG,1.2,DX13
Luca1802,timri,BK,BG,1.2,timri
Luca1802,l17r,BK,AR,1.2,l17r
l17r,Frp97,AR,BG,1.2,l17r
l17r,Frp97,AR,BG,1.2,l17r
DX13,DavetheRave,BG,BM,1.2,DavetheRave
DavetheRave,Deanerbeck,RW,RW,1.2,DavetheRave
DX13,timri,BG,BG,1.2,DX13
Beccccca,Frp97,AW,BG,1.2,Beccccca
l17r,Luca1802,AR,GR,1.2,Luca1802
DX13,Frp97,AK,BG,1.2,Frp97
l17r,Luca1802,AR,GR,1.2,l17r
Nari,apropos0,GR,GR,1.2,Nari
Luca1802,l17r,MR,AR,1.2,Luca1802
l17r,Frp97,AR,BG,1.2,Frp97
DX13,DavetheRave,GH,GM,1.2,DX13
Luca1802,Nari,BK,GR,1.2,Nari
Nari,Deanerbeck,GR,RW,1.2,Nari
DX13,Frp97,BH,BG,1.2,Frp97
l17r,Frp97,AR,BG,1.2,Frp97
l17r,Frp97,AR,BG,1.2,Frp97
DX13,apropos0,BG,GW,1.2,apropos0
timri,DX13,BG,GH,1.2,timri
apropos0,DX13,GW,GR,1.2,apropos0
cptKav,l17r,AR,AR,1.2,cptKav
l17r,Frp97,AR,BG,1.2,Frp97
l17r,apropos0,AR,GW,1.2,l17r
l17r,Frp97,AR,BG,1.2,Frp97
DX13,Frp97,BG,BG,1.2,Frp97
DX13,Frp97,BG,BG,1.2,Frp97
apropos0,DX13,GR,GR,1.2,DX13
DX13,DavetheRave,GH,GW,1.2,DavetheRave
Beccccca,DX13,AW,BG,1.2,DX13
DX13,apropos0,AH,GW,1.2,apropos0
ECDr,alan,GW,AG,1.2,alan
DavetheRave,Ellen,MR,GW,1.2,DavetheRave
dalinar,Beccccca,KR,AW,1.2,dalinar
timri,apropos0,BG,GW,1.2,timri
apropos0,ECDr,GW,GW,1.2,apropos0
l17r,Frp97,AR,BG,1.2,l17r
l17r,Frp97,AR,BG,1.2,Frp97
l17r,apropos0,AR,GW,1.2,apropos0
DX13,Frp97,AH,BG,1.2,Frp97
Luca1802,Deanerbeck,BK,RW,1.2,Deanerbeck
Luca1802,Deanerbeck,BK,RW,1.2,Deanerbeck
l17r,ECDr,AR,GW,1.2,l17r
DavetheRave,Ellen,BK,BG,1.2,DavetheRave
Ellen,Beccccca,GR,AW,1.2,Beccccca
Beccccca,Ellen,AW,BG,1.2,Beccccca
DX13,Beccccca,GH,AW,1.2,Beccccca
apropos0,DX13,GW,AK,1.2,apropos0
Beccccca,cptKav,AW,AW,1.2,Beccccca
l17r,apropos0,AR,GW,1.2,l17r
apropos0,alan,GW,AM,1.2,apropos0
l17r,Frp97,AR,BG,1.2,l17r
apropos0,l17r,GW,AR,1.2,apropos0
cptKav,Beccccca,AM,AW,1.2,cptKav
apropos0,DX13,GR,AK,1.2,DX13
Luca1802,dalinar,GR,AB,1.2,Luca1802
l17r,dalinar,AR,AB,1.2,dalinar
DX13,cptKav,GR,MW,1.2,DX13
Ellen,Frp97,BG,BG,1.2,Frp97
l17r,Ellen,AR,GR,1.2,Ellen
l17r,Ellen,AR,MR,1.2,l17r
cptKav,l17r,BM,AR,1.2,l17r
apropos0,l17r,GW,AR,1.2,l17r
l17r,ECDr,AR,GW,1.2,l17r
l17r,Frp97,AR,BG,1.2,Frp97
timri,Frp97,BG,BG,1.2,Frp97
l17r,Frp97,AR,BG,1.2,l17r
l17r,Frp97,AR,BG,1.2,Frp97
timri,apropos0,GW,GW,1.2,apropos0
elennon,Ellen,GW,BG,1.2,Ellen
DavetheRave,elennon,AB,KM,1.2,DavetheRave
dalinar,timri,AR,BG,1.2,timri
Deanerbeck,apropos0,RW,AG,1.2,Deanerbeck
apropos0,timri,GW,GW,1.2,timri
DX13,apropos0,AK,GW,1.2,DX13
Deanerbeck,dalinar,RW,BK,1.2,Deanerbeck
Luca1802,apropos0,BG,GW,1.2,Luca1802
Ellen,Deanerbeck,GK,RW,1.2,Deanerbeck
l17r,Ellen,AR,GK,1.2,Ellen
Ellen,Frp97,GR,BG,1.2,Ellen
l17r,Frp97,AR,BG,1.2,Frp97
l17r,Ellen,AR,GK,1.2,l17r
l17r,apropos0,AR,GR,1.2,l17r
l17r,apropos0,AR,GR,1.2,l17r
l17r,Frp97,AR,BG,1.2,l17r
Deanerbeck,apropos0,RW,AH,1.2,apropos0
l17r,apropos0,AR,AK,1.2,l17r
l17r,apropos0,AR,AK,1.2,l17r
Deanerbeck,apropos0,RW,AK,1.2,Deanerbeck
ECDr,timri,GW,GW,1.2,timri
ECDr,l17r,GW,AR,1.2,ECDr
Luca1802,ECDr,BK,GW,1.2,Luca1802
Deanerbeck,ECDr,RW,GW,1.2,ECDr
apropos0,Luca1802,GW,BK,1.2,Luca1802
Deanerbeck,Beccccca,RW,AW,1.2,Deanerbeck
apropos0,dalinar,GW,BK,1.2,apropos0
l17r,Deanerbeck,AR,AR,1.2,l17r
Deanerbeck,apropos0,AR,AH,1.2,apropos0
l17r,Frp97,AR,BG,1.2,l17r
l17r,Frp97,AR,BG,1.2,Frp97
l17r,apropos0,AR,GR,1.2,l17r
l17r,apropos0,AR,GR,1.2,apropos0
Deanerbeck,Luca1802,RW,BK,1.2,Deanerbeck
Deanerbeck,Luca1802,RW,BK,1.2,Luca1802
l17r,apropos0,AR,GW,1.2,l17r
l17r,apropos0,AR,GR,1.2,l17r
l17r,Frp97,AR,BG,1.2,Frp97
l17r,Frp97,AR,BG,1.2,l17r
DX13,vinl,BG,HK,1.2,DX13
DX13,vinl,KM,AK,1.2,DX13
DX13,vinl,MW,KR,1.2,vinl
l17r,Frp97,AR,BG,1.2,Frp97
DX13,vinl,MW,KW,1.2,DX13
DX13,vinl,MW,BK,1.2,vinl
DX13,vinl,MW,BM,1.2,vinl
DX13,vinl,MW,BW,1.2,DX13
DX13,vinl,MW,BW,1.2,DX13
apropos0,DX13,GR,AK,1.2,DX13
dalinar,cptKav,BK,BM,1.2,dalinar
l17r,Ellen,AR,BG,1.2,l17r
l17r,Frp97,AR,BG,1.2,l17r
Ellen,Beccccca,BG,AK,1.2,Beccccca
Deanerbeck,DX13,RW,GR,1.2,DX13
l17r,apropos0,AR,GR,1.2,l17r
l17r,Frp97,AR,BG,1.2,Frp97
Beccccca,Frp97,AK,BG,1.2,Beccccca
DX13,Frp97,KM,BG,1.2,DX13
l17r,apropos0,AR,GR,1.2,l17r
l17r,apropos0,AR,GW,1.2,l17r
Deanerbeck,apropos0,RW,GR,1.2,apropos0
l17r,Deanerbeck,AR,AR,1.2,Deanerbeck
l17r,Deanerbeck,AR,RW,1.2,Deanerbeck
l17r,Frp97,AR,BG,1.2,Frp97
Deanerbeck,Beccccca,RW,AW,1.2,Beccccca
DX13,Frp97,GR,BG,1.2,Frp97
DX13,Deanerbeck,GR,RW,1.2,Deanerbeck
cptKav,DX13,GK,KR,1.2,cptKav
l17r,Frp97,AR,BG,1.2,Frp97
DavetheRave,apropos0,BH,GW,1.2,apropos0
alan,DX13,AM,AH,1.2,DX13
Beccccca,DavetheRave,AW,GW,1.2,DavetheRave
l17r,Deanerbeck,AR,RW,1.2,Deanerbeck
l17r,Frp97,AR,BG,1.2,Frp97
apropos0,Deanerbeck,AG,AR,1.2,Deanerbeck
DX13,Ellen,GR,GR,1.2,DX13
dalinar,Ellen,AB,GR,1.2,dalinar
Beccccca,Deanerbeck,AW,AR,1.2,Deanerbeck
DavetheRave,dalinar,MR,BK,1.2,DavetheRave
l17r,Deanerbeck,AR,AR,1.2,l17r
l17r,Deanerbeck,AR,AR,1.2,Deanerbeck
l17r,apropos0,AR,GR,1.2,apropos0
DX13,apropos0,KR,AK,1.2,DX13
l17r,Frp97,AR,BG,1.2,Frp97
DX13,Frp97,KR,BG,1.2,DX13
l17r,Luca1802,AR,BK,1.2,Luca1802
DavetheRave,vinl,GW,MW,1.2,DavetheRave
DX13,vinl,MW,GW,1.2,DX13
DX13,vinl,MW,KW,1.2,vinl
DX13,vinl,MW,GH,1.2,vinl
DX13,vinl,KW,BW,1.2,vinl
DX13,vinl,KW,HW,1.2,DX13
vinl,DX13,AW,MW,1.2,DX13
DX13,vinl,MW,HW,1.2,vinl
DX13,vinl,MW,HM,1.2,DX13
DX13,vinl,MW,BH,1.2,vinl
l17r,Deanerbeck,AR,AR,1.2,l17r
DX13,vinl,MW,BH,1.2,DX13
DX13,vinl,MW,HK,1.2,DX13
Beccccca,apropos0,AW,GW,1.2,apropos0
vinl,DX13,HW,MW,1.2,vinl
l17r,Deanerbeck,AR,AR,1.2,Deanerbeck
l17r,apropos0,AR,GW,1.2,l17r
DX13,vinl,RW,HW,1.2,DX13
vinl,DX13,GH,RW,1.2,DX13
ECDr,Deanerbeck,GW,AR,1.2,Deanerbeck
apropos0,DavetheRave,GW,MR,1.2,apropos0
Luca1802,Frp97,BK,BG,1.2,Luca1802
l17r,Deanerbeck,AR,RW,1.2,l17r
apropos0,DX13,GW,KW,1.2,apropos0
DavetheRave,Luca1802,GM,HR,1.2,Luca1802
DX13,Deanerbeck,KW,AR,1.2,Deanerbeck
DavetheRave,apropos0,GW,GW,1.2,DavetheRave
DX13,vinl,KW,BH,1.2,vinl
l17r,Frp97,AR,BG,1.2,Frp97
l17r,apropos0,AR,GW,1.2,apropos0
DX13,Frp97,KR,BG,1.2,DX13
l17r,Frp97,AR,BG,1.2,Frp97
l17r,apropos0,AR,GW,1.2,apropos0
Deanerbeck,Luca1802,AR,HR,1.2,Luca1802
Luca1802,DavetheRave,HR,AM,1.2,Luca1802
l17r,apropos0,AR,GW,1.2,apropos0
l17r,Frp97,AR,BG,1.2,l17r
vinl,DX13,GH,GW,1.2,vinl
l17r,apropos0,AR,GW,1.2,apropos0
l17r,apropos0,AR,GW,1.2,apropos0
DX13,Frp97,GK,BG,1.2,DX13
l17r,apropos0,AR,GW,1.2,l17r
DX13,vinl,KW,GW,1.2,vinl
dalinar,Beccccca,BK,AW,1.2,dalinar
DX13,Ellen,KW,BR,1.2,DX13
DX13,Ellen,KW,GK,1.2,Ellen
l17r,apropos0,AR,GW,1.2,apropos0
l17r,Frp97,AR,BG,1.2,Frp97
DavetheRave,Deanerbeck,GM,AR,1.2,DavetheRave
Beccccca,Deanerbeck,AW,AR,1.2,Beccccca
l17r,apropos0,AR,GW,1.2,apropos0
l17r,apropos0,AR,GW,1.2,apropos0
DavetheRave,Deanerbeck,BM,AR,1.2,Deanerbeck
dalinar,Beccccca,AR,AW,1.2,dalinar
l17r,apropos0,AR,GW,1.2,apropos0
l17r,apropos0,AR,GW,1.2,apropos0
l17r,apropos0,AR,GW,1.2,apropos0
Luca1802,alan,HR,AM,1.2,Luca1802
ECDr,DavetheRave,GW,BM,1.2,DavetheRave
l17r,apropos0,MR,GW,1.2,apropos0
l17r,apropos0,AW,GW,1.2,apropos0
Deanerbeck,DavetheRave,AR,AG,1.2,Deanerbeck
l17r,apropos0,AR,GW,1.2,l17r
Deanerbeck,DavetheRave,AR,BR,1.2,Deanerbeck
ECDr,DavetheRave,GW,BM,1.2,DavetheRave
Deanerbeck,dalinar,RW,BK,1.2,dalinar
l17r,apropos0,AR,GW,1.2,l17r
apropos0,Deanerbeck,GW,AR,1.2,apropos0
vinl,DX13,GK,KW,1.2,DX13
DX13,vinl,GW,GW,1.2,DX13
l17r,Frp97,AR,BG,1.2,l17r
Beccccca,DX13,AG,GW,1.2,DX13
Luca1802,alan,HR,AG,1.2,alan
alan,Beccccca,AM,AW,1.2,Beccccca
apropos0,Luca1802,GW,HR,1.2,apropos0
Luca1802,apropos0,BG,GW,1.2,apropos0
Deanerbeck,DavetheRave,AR,KW,1.2,Deanerbeck
Luca1802,Frp97,HR,BG,1.2,Frp97
Luca1802,apropos0,BK,GW,1.2,Luca1802
Beccccca,DX13,AW,GW,1.2,Beccccca
l17r,DavetheRave,AR,BH,1.2,l17r
apropos0,Luca1802,GW,KR,1.2,Luca1802
Luca1802,apropos0,MR,GW,1.2,apropos0
apropos0,Deanerbeck,GW,RW,1.2,apropos0
DavetheRave,apropos0,BW,GW,1.2,apropos0
l17r,Frp97,AR,BG,1.2,Frp97
Beccccca,Frp97,AW,BG,1.2,Frp97
dalinar,Luca1802,MR,HR,1.2,Luca1802
Deanerbeck,alan,RW,MR,1.2,Deanerbeck
Luca1802,alan,HR,AM,1.2,Luca1802
alan,Luca1802,AM,BG,1.2,Luca1802
Deanerbeck,Luca1802,RW,BK,1.2,Luca1802
apropos0,Luca1802,GW,BK,1.2,Luca1802
alan,Deanerbeck,AM,AR,1.2,alan
alan,Beccccca,AM,AW,1.2,alan
apropos0,timri,GW,GW,1.2,timri
l17r,apropos0,AR,GW,1.2,apropos0
timri,DX13,GW,GW,1.2,DX13
Beccccca,Luca1802,AG,MR,1.2,Beccccca
l17r,ECDr,AR,GW,1.2,l17r
DX13,Frp97,BG,BG,1.2,Frp97
ECDr,vinl,GW,MW,1.2,ECDr
l17r,Frp97,AR,BG,1.2,Frp97
Beccccca,DX13,AG,BG,1.2,DX13
apropos0,Beccccca,GW,AW,1.2,Beccccca
timri,Frp97,GW,BG,1.2,Frp97
apropos0,timri,GW,GW,1.2,apropos0
l17r,ECDr,AR,GW,1.2,ECDr
l17r,Deanerbeck,AR,AR,1.2,Deanerbeck
l17r,Deanerbeck,AR,AR,1.2,Deanerbeck
apropos0,Beccccca,GW,AG,1.2,Beccccca
DavetheRave,apropos0,GM,GW,1.2,apropos0
Luca1802,Frp97,MR,BG,1.2,Frp97
l17r,Deanerbeck,AR,AR,1.2,l17r
DX13,vinl,GR,BG,1.2,DX13
ECDr,DX13,GW,GW,1.2,DX13
l17r,Deanerbeck,AR,AR,1.2,l17r
Beccccca,DX13,AG,BG,1.2,DX13
alan,Deanerbeck,AM,AR,1.2,Deanerbeck
Luca1802,Beccccca,HR,AG,1.2,Luca1802
apropos0,Luca1802,GW,BK,1.2,Luca1802
timri,DavetheRave,GW,BM,1.2,timri
vinl,DX13,GW,GW,1.2,DX13
vinl,DX13,GH,GK,1.2,vinl
l17r,apropos0,AR,GW,1.2,apropos0
l17r,Frp97,AR,BG,1.2,Frp97
l17r,Deanerbeck,AR,AR,1.2,l17r
timri,Frp97,GW,BG,1.2,Frp97
apropos0,Deanerbeck,GW,AR,1.2,Deanerbeck
l17r,Deanerbeck,AR,AR,1.2,Deanerbeck
Luca1802,Beccccca,BK,AG,1.2,Beccccca
apropos0,Beccccca,GW,AG,1.2,apropos0
alan,Beccccca,AM,AG,1.2,alan
timri,vinl,BG,GW,1.2,timri
Beccccca,DX13,AG,GK,1.2,Beccccca
l17r,Frp97,AR,BG,1.2,Frp97
apropos0,ECDr,GW,GW,1.2,apropos0
ECDr,Luca1802,GW,BK,1.2,Luca1802
l17r,Deanerbeck,AR,AG,1.2,l17r
alan,ECDr,AM,GW,1.2,ECDr
Deanerbeck,apropos0,GW,GW,1.2,apropos0
ECDr,timri,GW,BG,1.2,ECDr
Deanerbeck,timri,AR,GW,1.2,timri
l17r,Frp97,AR,BG,1.2,l17r
l17r,Frp97,AR,BG,1.2,l17r
timri,Luca1802,GW,BK,1.2,timri
DavetheRave,dalinar,GW,GW,1.2,DavetheRave
DX13,vinl,GK,BG,1.2,vinl
l17r,Deanerbeck,AR,RW,1.2,l17r
l17r,apropos0,AR,GW,1.2,apropos0
apropos0,Deanerbeck,GW,AR,1.2,apropos0
DX13,vinl,GK,GK,1.2,DX13
vinl,Frp97,AB,BG,1.2,Frp97
Beccccca,apropos0,AG,GW,1.2,Beccccca
Luca1802,DX13,RW,GK,1.2,DX13
l17r,Frp97,AR,BG,1.2,Frp97
l17r,Frp97,AR,BG,1.2,Frp97
l17r,apropos0,AR,GW,1.2,l17r
DX13,vinl,AK,BG,1.2,DX13
apropos0,l17r,GW,AR,1.2,apropos0
Luca1802,Deanerbeck,BK,AR,1.2,Deanerbeck
l17r,apropos0,AR,GW,1.2,l17r
l17r,apropos0,AR,GW,1.2,apropos0
DavetheRave,DX13,KM,GH,1.2,DavetheRave
vinl,DX13,AH,RW,1.2,vinl
alan,dalinar,AM,KR,1.2,alan
timri,Luca1802,BG,BK,1.2,Luca1802
apropos0,l17r,GW,AR,1.2,apropos0
l17r,Frp97,AR,BG,1.2,Frp97
l17r,Luca1802,AR,BK,1.2,Luca1802
l17r,timri,AR,BG,1.2,timri
ECDr,dalinar,GW,BK,1.2,dalinar
l17r,apropos0,AR,GW,1.2,apropos0
vinl,alan,GW,AM,1.2,vinl
ECDr,DX13,GW,GK,1.2,DX13
vinl,DX13,GH,GK,1.2,DX13
DX13,Frp97,GK,BG,1.2,Frp97
timri,Deanerbeck,BG,RW,1.2,Deanerbeck
Luca1802,Frp97,BK,BG,1.2,Luca1802
vinl,Ellen,GH,GW,1.2,vinl
Ellen,Luca1802,RW,HR,1.2,Luca1802
l17r,apropos0,AR,GW,1.2,apropos0
l17r,Frp97,AR,BG,1.2,Frp97
timri,Frp97,GW,BG,1.2,Frp97
DX13,vinl,GK,AH,1.2,DX13
DX13,vinl,GK,GR,1.2,vinl
timri,Frp97,BG,BG,1.2,Frp97
DX13,vinl,GW,GR,1.2,vinl
timri,Frp97,BG,BG,1.2,Frp97
Luca1802,DX13,BK,GK,1.2,Luca1802
Beccccca,alan,AG,MW,1.2,alan
apropos0,alan,GW,AM,1.2,apropos0
